"GIGABYTE  GA-B150M-D3H 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B150,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Gaming B8 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,일반-ATX (30.5 x 23.3cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS ROG MAXIMUS IX CODE iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,,O,,O,O"
"ASUS  E3 PRO V5 iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C232,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASUS  H110I-PLUS STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) H110,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,,,(M.2) 미지원,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-H110M-M.2 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (22.6 x 17.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASUS  Z10PE-D16/4L STCOM,ASUS,인텔 CPU용,인텔(소켓2011-V3),기타,EEB 12인치 x 13인치,DDR4 RDIMM,16개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"마이크로닉스  TH110-HM,마이크로닉스,인텔 CPU용,인텔(소켓1151),(인텔) H110,Mini-iTX (17.0 x 17.0cm),DDR3/DDR3L,2개,최대 32GB,,,,(M.2) 미지원,,,O,,,,,,,,,,O,,,"
"GIGABYTE  GA-Z270X-Gaming SOC OC에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,ATX (30.5x24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x8,PCI-Express 3.0 x8,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270-HD3P 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270X-UD3 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270X-UD5 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS STRIX X99 GAMING iBORA,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,O,,O,O"
"GIGABYTE  GA-H170N-WiFi 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H170,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,O,O"
"ASUS  P10S WS iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C236,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,O,,,,,,O,O,PS/2 없음,O,,,"
"GIGABYTE  GA-X99-Phoenix SLI 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 128GB 이상,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,O,,O,O"
"ASUS ROG STRIX Z270H GAMING STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 23.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS ROG MAXIMUS IX CODE 코잇,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,,O,,O,O"
"MSI  Z270 피씨 메이트,MSI,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.4 x 24.3cm),DDR4,4개,최대 64GB,CrossFire,PCIe3.0 x16,,(M.2) 2개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS  P10S-X iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C232,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,없음,(M.2) 미지원,O,,,,,,,O,,O,,PS/2 콤보 1개,O,,,"
"ASUS  Z10PA-D8 STCOM,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) C612,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,,,,(M.2) 1개,O,,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-B250M-DS3H + 옵테인 메모리 16GB 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 22.8cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASRock  H81M-DGS R2.0 에즈윈,ASRock,인텔 CPU용,인텔(소켓1150),(인텔) H81,Micro-ATX (24.4 x 24.4cm),DDR3,2개,최대 16GB,,PCIe x16,없음,(M.2) 미지원,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS  E3M-ET V5 STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C232,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,없음,(M.2) 1개,,,,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASUS  Z10PE-D16 WS iBORA,ASUS,인텔 CPU용,인텔(소켓2011-V3),기타,Extended-ATX (30.5 x 33.0cm),DDR4,16개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS ROG STRIX H270F GAMING STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) H270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,O,,,,,,,,,,,,"
"ASUS PRIME B250M-C STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (22.6 x 18.5cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 2개,,O,O,O,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-X150M-PRO ECC 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) C232,Micro-ATX (24.4 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-Z270-Phoenix Gaming 게이밍에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"MSI  X99A GODLIKE 게이밍 카본 웨이코스,MSI,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,O,,O,O"
"ASUS  X99-DELUXE II STCOM,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 없음,O,,O,O"
"GIGABYTE  GA-B150M-D3V 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B150,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,,,,,,,O,O,,PS/2 콤보 1개,O,,,"
"ASUS  P9D-E/4L STCOM,ASUS,인텔 CPU용,인텔(소켓1150),(인텔) C224,일반-ATX (30.5 x 24.4cm),DDR3,4개,최대 32GB,,PCIe x16,없음,(M.2) 미지원,O,,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270X-Gaming 8 어로스 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS ROG MAXIMUS IX APEX 코잇,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Extended-ATX (30.5 x 27.2cm),DDR4,2개,최대 32GB,CrossFire X + SLI(Quad),PCIe3.0 x16,PCI-Express 3.0 x8,(M.2) 미지원,,,O,O,,,,,,O,O,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-B250M-HD3 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 17.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASRock  J3455B-ITX 에즈윈,ASRock,인텔 CPU용,인텔(CPU내장),,Mini-iTX (17.0 x 17.0cm),DDR3/DDR3L,2개,최대 16GB,,,,(M.2) 미지원,O,,O,,,,,,,,,PS/2 포트 2개,O,,,"
"ASRock  H110M-HDV 디앤디컴 (벌크),ASRock,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (23.0 x 18.2cm),DDR4,2개,최대 32GB,,,,,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-X99-UD4 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASRock  B250M-HDV 에즈윈 (벌크),ASRock,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (22.5 x 18.5cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"에즈윈  AW G41-C2,에즈윈,인텔 CPU용,인텔(소켓775),(인텔) G41,Micro-ATX (24.4 x 24.4cm),DDR3,2개,최대 8GB,,,,(M.2) 미지원,O,,,,,,,,,,,PS/2 포트 2개,,,,"
"ASUS  E3 PRO V5 STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C232,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-Z270X-Gaming SOC OC에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,ATX (30.5x24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x8,(M.2) 2개,,,O,O,,,,,,,,PS/2 콤보 1개,O,,,"
"ASUS ROG MAXIMUS IX APEX iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Extended-ATX (30.5 x 27.2cm),DDR4,2개,최대 32GB,CrossFire X + SLI(Quad),PCIe3.0 x16,PCI-Express 3.0 x8,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-B250M-D2V 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (22.6 x 17.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,,O,O,,,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-Z170X-Gaming 7 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z170,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASRock  J3355B-ITX 에즈윈,ASRock,인텔 CPU용,인텔(CPU내장),(인텔)셀러론 J3355,Mini-iTX (17.0 x 17.0cm),DDR3/DDR3L,2개,최대 16GB,,,,(M.2) 미지원,O,,O,,,,,,,,,PS/2 포트 2개,O,,,"
"MSI  X99A 토마호크,MSI,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASRock  Q170M vPRO 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) Q170,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270N-Gaming 5 게이밍에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Mini-iTX (17.0 x 17.0cm),DDR4,4개,최대 32GB,,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"MSI  X99A XPOWER 게이밍 티타늄,MSI,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS  MAXIMUS VIII EXTREME STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z170,Extended-ATX (30.5 x 33.0cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,O,O"
"GIGABYTE  GA-X99-Gaming 5P 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 미지원,,,,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASUS  H110M-K STCOM (벌크),ASUS,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (22.6 x 18.3cm),DDR4,2개,최대 32GB,,,,(M.2) 미지원,O,O,,,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-X150M-PLUS WS 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) C232,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 미지원,,,,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASRock  Q170M vPRO 디앤디컴,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) Q170,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASRock  H81M-ITX 디앤디컴,ASRock,인텔 CPU용,인텔(소켓1150),(인텔) H81,Mini-iTX (17.0 x 17.0cm),DDR3,2개,최대 16GB,,PCIe x16,없음,(M.2) 미지원,O,O,O,,,O,,,,O,,키보드 포트 1개,O,,,"
"GIGABYTE  GA-B150M-D3V 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B150,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,,,,,,,O,O,,PS/2 콤보 1개,O,,,"
"ASRock  B250M Performance 디앤디컴,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-Z270-HD3 + 옵테인 메모리 16GB 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,ATX (30.5x24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS  Z10PA-U8 iBORA,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) C612,,DDR4,8개,최대 128GB 이상,,,,(M.2) 1개,O,,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS  B150M-A/M.2 iBORA (벌크),ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B150,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"MSI  B150M PRO-VDH 웨이코스,MSI,인텔 CPU용,인텔(소켓1151),(인텔) B150,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 미지원,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASRock  B250M-HDV 디앤디컴 (벌크),ASRock,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (18.2 x 22.5cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS  RAMPAGE V EXTREME iBORA,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,,PS/2 콤보 1개,O,,O,O"
"ASUS PRIME B250-PRO 코잇,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,일반-ATX (30.5 x 21.8cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,,(M.2) 2개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS  P10S-V/4L STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C236,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,없음,(M.2) 미지원,O,,,,,,,O,,O,,PS/2 콤보 1개,O,,,"
"ASUS  X99-E iBORA,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 128GB 이상,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,,,,"
"GIGABYTE  GA-Z170X-Gaming GT 게이밍에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z170,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS  Z10PA-U8 STCOM,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) C612,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASRock  X99 Taichi 디앤디컴,ASRock,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,,PCIe3.0 x16,,(M.2) 2개,,,,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS  J1800I-C STCOM,ASUS,인텔 CPU용,인텔(기타),기타,Mini-iTX (17.0 x 17.0cm),DDR3L 노트북용,2개,최대 8GB,,없음,없음,(M.2) 미지원,O,,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASRock  H81M-DGS R2.0 에즈윈 (벌크),ASRock,인텔 CPU용,인텔(소켓1150),(인텔) H81,Micro-ATX (24.4 x 24.4cm),DDR3,2개,최대 16GB,,PCIe x16,없음,,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-B150M-HD3 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B150,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"MSI  X99A 게이밍 프로 카본,MSI,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASRock  H81M-HDS 디앤디컴,ASRock,인텔 CPU용,인텔(소켓1150),(인텔) H81,Micro-ATX (24.4 x 24.4cm),DDR3,2개,최대 16GB,,PCIe x16,없음,(M.2) 미지원,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASUS  P10S-M WS iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C236,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 1개,,O,O,O,,,,,,O,,,O,,,"
"ASUS  Z10PE-D8 WS iBORA,ASUS,인텔 CPU용,인텔(소켓2011-V3),,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASRock  H170M ITX/ac 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) H170,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 미지원,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,O,O"
"ASRock  Z170M-ITX/ac 디앤디컴,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) Z170,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 미지원,,O,O,O,,,,,,O,,PS/2 콤보 1개,O,,O,O"
"GIGABYTE  GA-X99-Designare EX 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,O,,,,,,O,O,PS/2 콤보 1개,O,,O,O"
"ASUS  MAXIMUS VIII FORMULA STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z170,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,O,O"
"ECS  ESSENTIALS H81H3-TI2 19V 코잇,ECS,인텔 CPU용,인텔(소켓1150),(인텔) H81,Mini-iTX (17.0 x 17.0cm),DDR3 노트북용,2개,최대 8GB,,,,(M.2) 미지원,,,O,,,,,,,O,,,O,,,"
"ASUS STRIX B250G GAMING iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,M-ATX (24.4x21.8cm),DDR4,4개,최대 64GB,,,,(M.2) 2개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-H110N 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H110,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASRock FATAL1TY Z170 Gaming K6 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) Z170,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,O,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS PRIME B250-PLUS 코잇,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,일반-ATX (30.5 x 21.8cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS  Z10PA-D8 iBORA,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) C612,,DDR4,8개,최대 128GB 이상,,,,(M.2) 1개,O,,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z170N-WIFI 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z170,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,O,O"
