"이도디스플레이 Q-STAR 500T V2.2 KC 벌크,이도디스플레이,ATX 파워,정격 230W,,20핀+4핀,120mm 팬,O,,,,,"
"에즈윈아이피씨  ATA-600FBM 80PLUS BRONZE,에즈윈아이피씨,ATX 파워,정격 600W,,20핀+4핀,120mm 팬,O,,,O,,O"
"Enermax  RevolutionXt II ERX650AWT,Enermax,ATX 파워,정격 650W,,24핀 전용,120mm 팬,O,,,O,,O"
"이도디스플레이 PETRA ICE-S R500,이도디스플레이,ATX 파워,500W,,20핀+4핀,120mm 팬,O,,,,,"
"HOPELY  500T V2.2,HOPELY,ATX 파워,정격 230W,,20핀+4핀,120mm 팬,O,,,,,"
"HALO  H-M450W V2.2,HALO,M-ATX 파워,정격 200W,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"케이씨커머스 ANYZEN AT-T500Y,케이씨커머스,TFX 파워,정격 200W,,20핀+4핀,80mm 팬,,,O,,,"
"케이씨커머스 ANYZEN AT-600Z,케이씨커머스,ATX 파워,정격 300W,,20핀+4핀,120mm 팬,O,,,,,"
"케이씨커머스 ANYZEN 600 Genuine,케이씨커머스,ATX 파워,정격 500W,,20핀+4핀,120mm 팬,O,,,,,"
"케이씨커머스 ANYZEN 500 Genuine,케이씨커머스,ATX 파워,정격 400W,,20핀+4핀,120mm 팬,O,,,,,"
"케이씨커머스 ANYZEN AN-700KC,케이씨커머스,ATX 파워,정격 500W,,20핀+4핀,120mm 팬,O,,,,,"
"VOLT  6000PB,VOLT,ATX 파워,정격 350W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"HOPELY  600HB KC,HOPELY,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"이도디스플레이 PETRA ICE-S HB600 KC,이도디스플레이,ATX 파워,350W,,20핀+4핀,120mm 팬,O,,,,,"
"HALO  Bequiet-6000PN V2.3,HALO,ATX 파워,정격 400W,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"케이씨커머스 ANYZEN AT-M500N,케이씨커머스,M-ATX 파워,정격 200W,,20핀+4핀,80mm 팬,,,O,,,"
"케이씨커머스 ANYZEN AN-500TKC,케이씨커머스,TFX 파워,정격 250W,,20핀+4핀,80mm 팬,,,O,,,"
"마이존  TripleS M500ST3,마이존,M-ATX 파워,정격 230W,표기 500W,20핀+4핀,80mm 팬,,,O,,,"
"이도디스플레이 PETRA ICE-S M500 KC 벌크,이도디스플레이,ATX 파워,정격 230W,,20핀+4핀,120mm 팬,O,,,,,"
"이도디스플레이 PETRA ICE-S L500 6PIN KC 벌크,이도디스플레이,ATX 파워,200W,,20핀+4핀,120mm 팬,,,O,,,"
"케이씨커머스 ANYZEN AN-500MKC,케이씨커머스,M-ATX 파워,정격 250W,,20핀+4핀,80mm 팬,,,O,,,"
"HOPELY  500HB KC,HOPELY,ATX 파워,,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"케이씨커머스 ANYZEN AT-M450E,케이씨커머스,M-ATX 파워,정격 200W,,20핀+4핀,80mm 팬,,,O,,,"
"AONE  TFX 450P,AONE,TFX 파워,,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"HOPELY  600JB,HOPELY,ATX 파워,정격 230W,,20핀+4핀,120mm 팬,O,,,,,"
"이도디스플레이 PETRA ICE-S 600R,이도디스플레이,ATX 파워,정격 500W,,20핀+4핀,120mm 팬,O,,,,,"
"REX COOL  LM-2 450 HYBRID V2.3,REX COOL,M-ATX 파워,,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"이도디스플레이 Q-STAR 600HQ,이도디스플레이,ATX 파워,정격 400W,,20핀+4핀,120mm 팬,O,,,,,"
"GSI  Circle 500AP 벌크,GSI,ATX 파워,정격 200W,표기 200W,20핀+4핀,120mm 팬,,,O,,,"
"NCTOP  Natural Wind TFX400LP 벌크,NCTOP,TFX 파워,,표기 400W,20핀+4핀,80mm 팬,,,O,O,,"
"POWEREX  Autosync 600 벌크,POWEREX,ATX 파워,400W,,20핀+4핀,120mm 팬,O,,,O,,"
"HOPELY  500A KC,HOPELY,ATX 파워,,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"PNC PARTNER   ON_Power 500VE,PNC PARTNER,ATX 파워,정격 230W,,20핀+4핀,120mm 팬,,,O,,,"
"ICE-MAN ICE-MAN PREMIUM 600W,ICE-MAN,ATX 파워,정격 600W,,20핀+4핀,120mm 팬,O,,,,,"
"HOPELY  500A6 KC,HOPELY,ATX 파워,,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"ICE-MAN ICE-MAN M400W KC 벌크,ICE-MAN,Micro-ATX 파워,정격 200W,,20핀+4핀,80mm 팬,,,O,,,"
"알피티랜드  AEGIS 600A Gaming v2.3,알피티랜드,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,O,,"
"ICE-MAN ICE-MAN PREMIUM 500W V2.3,ICE-MAN,ATX 파워,정격 500W,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"NCTOP  NATURAL WIND V2.3 500W EMC,NCTOP,ATX 파워,,표기 500W,20핀+4핀,120mm 팬,O,,,O,,"
"PNC PARTNER   ON_Power 600VE,PNC PARTNER,ATX 파워,정격 230W,,20핀+4핀,120mm 팬,,,O,,,"
"ICE-MAN ICE-MAN M400W 벌크,ICE-MAN,Micro-ATX 파워,정격 200W,표기 400W,20핀+4핀,80mm 팬,,,,,,"
"PNC PARTNER   ON_Power 600 TURBO,PNC PARTNER,ATX 파워,정격 300W,,20핀+4핀,120mm 팬,O,,,O,,"
"알피티랜드  일품 IP-500A PLUS,알피티랜드,ATX 파워,,표기 500W,20핀+4핀,120mm 팬,O,,,O,,"
"알피티랜드  AEGIS 700A Gaming v2.3,알피티랜드,ATX 파워,,표기 700W,20핀+4핀,120mm 팬,O,,,O,,"
"알피티랜드  정일품 600 STANDARD v2.3,알피티랜드,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,O,,"
"BABEL  Pro 650K Double Forward V2.31 Blackbel Series,BABEL,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"ICE-MAN ICE-MAN 500T V2.2,ICE-MAN,ATX 파워,정격 230W,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"ICE-MAN ICE-MAN 500T PLUS V2.2 KC,ICE-MAN,ATX 파워,정격 230W,,20핀+4핀,120mm 팬,O,,,,,"
"HOPELY  M450SB KC,HOPELY,Micro-ATX 파워,,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"ICE-MAN ICE-MAN 500T V2.2 KC,ICE-MAN,ATX 파워,정격 230W,,20핀+4핀,120mm 팬,O,,,,,"
"알피티랜드  정일품 500 Standard v2.3,알피티랜드,ATX 파워,,표기 500W,20핀+4핀,120mm 팬,O,,,O,,"
"ICE-MAN ICE-MAN 500T PLUS V2.2,ICE-MAN,ATX 파워,정격 230W,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"엔씨파워텍  NATURAL V2.3 500P-KC (벌크),엔씨파워텍,ATX 파워,,표기 500W,20핀+4핀,120mm 팬,,,O,O,,"
"WEED  W500-ORIGIN,WEED,ATX 파워,정격 230W,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"알피티랜드  AEGIS 500A V2.3,알피티랜드,ATX 파워,,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"알피티랜드  RPT-500 ATX,알피티랜드,ATX 파워,,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"이도디스플레이 PETRA ICE-S MH600 KC,이도디스플레이,ATX 파워,300W,,20핀+4핀,120mm 팬,O,,,,,"
"알피티랜드  일품 IP-450 TFX V2.2,알피티랜드,TFX 파워,,표기 450W,20핀+4핀,80mm 팬,,,O,O,,"
"ICE-MAN ICE-MAN 450L KC 벌크,ICE-MAN,ATX 파워,정격 200W,,20핀+4핀,120mm 팬,,,O,,,"
"ICE-MAN ICE-MAN 500L V2.2 KC,ICE-MAN,ATX 파워,정격 200W,,20핀+4핀,120mm 팬,,,O,,,"
"알피티랜드  RPT-400 MINI 벌크,알피티랜드,M-ATX 파워,,표기 400W,20핀+4핀,80mm 팬,,,O,O,,"
"ICE-MAN ICE-MAN M450W V2.2 KC,ICE-MAN,Micro-ATX 파워,정격 200W,,20핀+4핀,80mm 팬,,,O,,,"
"GSI  DOHICH PREMIUM 600W V2.3,GSI,ATX 파워,정격 600W,,20핀+4핀,120mm 팬,O,,,,,"
"ICE-MAN ICE-MAN 500T V2.2 KC 벌크,ICE-MAN,ATX 파워,정격 230W,,20핀+4핀,120mm 팬,O,,,,,"
"ICE-MAN ICE-MAN 600TI V2.3 KC,ICE-MAN,ATX 파워,정격 400W,,20핀+4핀,120mm 팬,O,,,,,"
"ICE-MAN ICE-MAN 500LB V2.2 KC 벌크,ICE-MAN,ATX 파워,200W,,20핀+4핀,120mm 팬,,,O,,,"
"HOPELY  600A,HOPELY,ATX 파워,정격 200W,,20핀+4핀,120mm 팬,,,O,,,"
"ICE-MAN ICE-MAN 450AL Plus KC 벌크,ICE-MAN,ATX 파워,정격 200W,,20핀+4핀,120mm 팬,,,O,,,"
"PNC PARTNER   ON_Power 600 PLATINUM 벌크,PNC PARTNER,ATX 파워,정격 400W,,20핀+4핀,120mm 팬,O,,,O,,"
"GSI  DOHICH PREMIUM 500W V2.3,GSI,ATX 파워,정격 500W,,20핀+4핀,120mm 팬,O,,,,,"
"GSI  DOHICH VT-500 TITANIUM,GSI,ATX 파워,정격 230W,,20핀+4핀,120mm 팬,O,,,,,"
"GSI  DOHICH VT-600 TITANIUM,GSI,ATX 파워,정격 350W,,20핀+4핀,120mm 팬,O,,,,,"
"APEX CNP  TLX600 V2.3 KC,APEX CNP,ATX 파워,350W,,20핀+4핀,120mm 팬,O,,,O,,"
"APEX CNP  DS600 PREMIUM,APEX CNP,ATX 파워,300W,,20핀+4핀,120mm 팬,O,,,O,,"
"ICE-MAN ICE-MAN M450W V2.2,ICE-MAN,Micro-ATX 파워,정격 200W,표기 450W,20핀+4핀,80mm 팬,,,,,,"
"현대  HD-600LK 6PIN,현대,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,,,O,,,"
